group_name,group_code,item_code,item_name,Наименование,Наименованиедлясайта,Цена,Остаток,Видпиломатериала,Порода,Сорт,Толщина,Ширина,Длина,Влажность,Типобработки,СрокпроизводстваднОбщие,ПопулярностьОбщие,Дополнительнаяедизмерения1,Дополнительнаяедизмерения2,Дополнительнаяедизмерения3Общие,Допсвойство,ЕГАИСОбщие,Класс,Код,Количествовм2Общие,Количествовм3Общие,КоличествовупаковкеОбщие,Коэфдополнительнаяедизмерения1,Коэфдополнительнаяедизмерения2,Коэфдополнительнаяедизмерения3Общие,Плотностькгм3Общие,РегионОбщие,СпециальныеценыОбщие
Антисептированные сухие,00-00023608,00-00011457,Доска стр. сух. хв. 45х190х6000 класс АВ обработ.,Доска стр. сух. хв. 45х190х6000 класс АВ обработ.,Доска строганая сухая хвоя 45х190х6000 класс АВ обработ.,30000,По предзаказу,Доска,хвоя,класс АВ,45,190,6 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"0,877","25,333",,"0,0513",,,450,,
Антисептированные сухие,00-00023608,00-00009779,Доска стр. сух. хв. 45х195х6000 класс АВ обработ.,Доска стр. сух. хв. 45х195х6000 класс АВ обработ.,Доска строганая сухая хвоя 45х195х6000 класс АВ,32000,18,Доска,хвоя,класс АВ,45,195,6 000,сухой 12-14%,строганый,,,,,,,,,,0,16,,0,0,0,500,,
Антисептированные сухие,00-00023608,00-00009779,Доска стр. сух. хв. 45х195х6000 класс АВ обработ.,Доска стр. сух. хв. 45х195х6000 класс АВ обработ.,Доска строганая сухая хвоя 45х195х6000 класс АВ,32000,18,Доска,хвоя,класс АВ,45,195,6 000,сухой 12-14%,строганый,,,,,,,,,,0,16,,0,0,0,500,,
Антисептированные сухие,00-00023608,00-00009782,Доска стр. сух. хв. 45х95х6000 класс АВ обработ.,Доска стр. сух. хв. 45х95х6000 класс АВ обработ.,Доска строганая сухая хвоя 45х95х6000 класс АВ,30500,По предзаказу,Доска,хвоя,класс АВ,45,95,6 000,сухой 12-14%,строганый,,,,,,,,,,0,33,,0,0,0,500,,
Антисептированные сухие,00-00023608,00-00009782,Доска стр. сух. хв. 45х95х6000 класс АВ обработ.,Доска стр. сух. хв. 45х95х6000 класс АВ обработ.,Доска строганая сухая хвоя 45х95х6000 класс АВ,30500,По предзаказу,Доска,хвоя,класс АВ,45,95,6 000,сухой 12-14%,строганый,,,,,,,,,,0,33,,0,0,0,500,,
1 сорт лиственница,00-00023598,00-00006065,"Брус обрезн. е/в листв. 100х100х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 100х100х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 100х100х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",100,100,6 000,естественной влажности 23-65%,обрезной,7,2,м3,м2,,,обработанный консервантом,,,"1,666",16,0,"0,06","0,6",0,950,,
1 сорт лиственница,00-00023598,00-00006549,"Брус обрезн. е/в листв. 100х150х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 100х150х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 100х150х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",100,150,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"1,111",11,0,"0,09","0,9",0,950,,
1 сорт лиственница,00-00023598,00-00006346,"Брус обрезн. е/в листв. 100х200х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 100х200х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 100х200х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",100,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"0,833",8,0,"0,12","1,2",0,950,,
1 сорт лиственница,00-00023598,00-00006066,"Брус обрезн. е/в листв. 150х150х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 150х150х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 150х150х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",150,150,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"1,111",7,0,"0,135","0,9",0,950,,
1 сорт лиственница,00-00023598,00-00006546,"Брус обрезн. е/в листв. 150х200х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 150х200х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 150х200х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",150,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"0,833",5,,"0,18","1,2",,950,,
1 сорт лиственница,00-00023598,00-00005679,"Брус обрезн. е/в листв. 200х200х6000 сорт 1, ГОСТ ","Брус обрезн. е/в листв. 200х200х6000 сорт 1, ГОСТ ",Брус обрезной естественной влажности лиственница 200х200х6000 сорт 1,27000,По предзаказу,Брус,лиственница,"сорт 1, ГОСТ, свежий лес",200,200,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"0,833",4,0,"0,24","1,2",0,950,,
1 сорт лиственница,00-00023598,00-00006560,"Брусок обрезн. е/в листв. 50х50х6000 сорт 1, ГОСТ ","Брусок обрезн. е/в листв. 50х50х6000 сорт 1, ГОСТ ",Брусок обрезной естественной влажности лиственница 50х50х6000 сорт 1,27000,По предзаказу,Брусок,лиственница,"сорт 1, ГОСТ, свежий лес",50,50,6 000,естественной влажности 23-65%,обрезной,7,3,м3,м2,,,обработанный консервантом,,,"3,333",66,0,"0,015","0,3",0,950,,
